Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
157,5250,2012,14,275,EL BAGRE,48568,25.13274202,75.7398249,5643.860513
180,5250,2012,15,276,EL BAGRE,48568,24.27872427,34.36297826,4230.988871
246,5250,2012,16,277,EL BAGRE,48568,24.61654996,77.81916739,NA
187,5250,2012,17,278,EL BAGRE,48568,24.29334989,111.9693673,3158.156394
172,5250,2012,18,279,EL BAGRE,48568,24.3411109,50.30681416,3470.809507
161,5250,2012,19,280,EL BAGRE,48568,24.31554047,36.30274454,5471.411865
170,5250,2012,20,281,EL BAGRE,48568,25.24398032,117.3170366,3629.30769
189,5250,2012,21,282,EL BAGRE,48568,24.51270071,126.9891935,1187.052516
194,5250,2012,22,283,EL BAGRE,48568,25.42808208,30.07100021,3203.489308
146,5250,2012,23,284,EL BAGRE,48568,25.78411113,29.11266168,3387.81053
139,5250,2012,24,285,EL BAGRE,48568,24.77848522,48.75948694,3674.948844
118,5250,2012,25,286,EL BAGRE,48568,24.86748699,17.13094027,NA
153,5250,2012,26,287,EL BAGRE,48568,24.33965252,21.30639823,4037.525947
191,5250,2012,27,288,EL BAGRE,48568,24.42436598,39.29706908,2636.618412
188,5250,2012,28,289,EL BAGRE,48568,24.97026171,47.76127312,3211.220738
167,5250,2012,29,290,EL BAGRE,48568,24.91996923,71.08085497,4105.906882
133,5250,2012,30,291,EL BAGRE,48568,25.45302924,23.48287468,2034.718602
140,5250,2012,31,292,EL BAGRE,48568,24.59628902,135.4337589,3695.559603
130,5250,2012,32,293,EL BAGRE,48568,24.7527896,74.98911375,NA
119,5250,2012,33,294,EL BAGRE,48568,24.62494322,122.8969172,2626.777876
121,5250,2012,34,295,EL BAGRE,48568,24.34420588,93.8152065,3106.689479
99,5250,2012,35,296,EL BAGRE,48568,25.18480257,27.25229115,3253.10897
124,5250,2012,36,297,EL BAGRE,48568,24.98597731,55.15899063,3487.033404
150,5250,2012,37,298,EL BAGRE,48568,25.19606267,92.29185504,3931.406992
154,5250,2012,38,299,EL BAGRE,48568,24.13942098,121.1151453,3830.460233
144,5250,2012,39,300,EL BAGRE,48568,23.92716613,35.39171457,3140.448428
193,5250,2012,40,301,EL BAGRE,48568,24.52228117,59.79670306,4195.615133
180,5250,2012,41,302,EL BAGRE,48568,24.36719425,28.49937583,NA
147,5250,2012,42,303,EL BAGRE,48568,23.86941471,24.0705436,4240.127397
131,5250,2012,43,304,EL BAGRE,48568,23.9518986,54.90186009,2733.941525
155,5250,2012,44,305,EL BAGRE,48568,23.67740159,50.53755572,2423.049432
152,5250,2012,45,306,EL BAGRE,48568,24.72123555,34.09153092,3392.501444
207,5250,2012,46,307,EL BAGRE,48568,24.34853418,47.38081772,3384.542659
208,5250,2012,47,308,EL BAGRE,48568,24.24632788,43.0288648,3154.760156
182,5250,2012,48,309,EL BAGRE,48568,24.83122024,32.84951517,NA
116,5250,2012,49,310,EL BAGRE,48568,24.34926772,14.58537634,3927.017648
153,5250,2012,50,311,EL BAGRE,48568,24.63798703,47.82175613,2897.689679
100,5250,2012,51,312,EL BAGRE,48568,24.36745886,34.68354227,4179.687063
95,5250,2012,52,313,EL BAGRE,48568,24.81823798,14.77876028,1217.565042
130,5250,2013,1,314,EL BAGRE,48914,25.64769775,7.668285293,3890.682911
124,5250,2013,2,315,EL BAGRE,48914,25.47738423,1.247597356,2284.468279
113,5250,2013,3,316,EL BAGRE,48914,25.02418033,6.697948511,3959.007278
132,5250,2013,4,317,EL BAGRE,48914,25.45504501,7.386166022,3208.893554
127,5250,2013,5,318,EL BAGRE,48914,26.18559015,10.21607088,NA
122,5250,2013,6,319,EL BAGRE,48914,25.0058169,28.9229937,3748.93609
117,5250,2013,7,320,EL BAGRE,48914,25.2938703,9.463507525,3391.694207
140,5250,2013,8,321,EL BAGRE,48914,26.13006521,6.156760049,2050.031012
114,5250,2013,9,322,EL BAGRE,48914,26.33903979,41.91705356,3389.902989
146,5250,2013,10,323,EL BAGRE,48914,26.15447488,19.51130874,4817.231387
145,5250,2013,11,324,EL BAGRE,48914,25.65744313,44.69207087,3609.60814
119,5250,2013,12,325,EL BAGRE,48914,24.76733581,95.82601471,NA
106,5250,2013,13,326,EL BAGRE,48914,25.6037459,59.59313503,3476.704156
153,5250,2013,14,327,EL BAGRE,48914,26.0598163,111.0513503,2956.547711
98,5250,2013,15,328,EL BAGRE,48914,26.4236011,72.33721799,3964.228036
101,5250,2013,16,329,EL BAGRE,48914,25.61129498,172.1600603,3223.019585
140,5250,2013,17,330,EL BAGRE,48914,25.22310713,45.54468792,4548.893845
197,5250,2013,18,331,EL BAGRE,48914,24.88610339,60.57966489,3608.071472
152,5250,2013,19,332,EL BAGRE,48914,24.51118326,38.10483825,3497.320672
154,5250,2013,20,333,EL BAGRE,48914,25.22638512,96.50692327,3793.802906
125,5250,2013,21,334,EL BAGRE,48914,24.2396017,77.70972701,NA
88,5250,2013,22,335,EL BAGRE,48914,24.68731676,95.11595742,4305.599681
75,5250,2013,23,336,EL BAGRE,48914,24.75039044,36.09865525,3524.805886
